等	dêng2
戥	dêng2
飣	dêng3
鐙	dêng3
釘	dêng3
訂	dêng3
磴	dêng3
碇	dêng3
矴	dêng3
盯	dêng3
叮	dêng3
凳	dêng3
重	dêng5
葶	dêng5
婷	dêng5
亭	dêng5
錠	dêng6
鄭	dêng6
鄧	dêng6
躑	dêng6
腚	dêng6
綻	dêng6
𩭲	di1
踟	di1
蜘	di1
羝	di1
祗	di1
知	di1
的	di1
氐	di1
底	di1
呧	di1
低	di1
邸	di2
詆	di2
袛	di2
胝	di2
祗	di2
砥	di2
牴	di2
氐	di2
柢	di2
抵	di2
徵	di2
弤	di2
底	di2
坻	di2
螮	di3
蝃	di3
致	di3
置	di3
緻	di3
碲	di3
知	di3
智	di3
帝	di3
池	di5
雉	di6
隸	di6
銻	di6
逮	di6
棣	di6
悌	di6
彘	di6
弟	di6
娣	di6
治	di7
地	di7
爹	dia1
謫	diah4
擢	diah4
摘	diah4
糴	diah8
鼎	dian2
埕	dian5
呈	dian5
錠	dian6
定	dian7
潮	diê5
著	diêh4
着	diêh4
着	diêh8
郅	diêg4
迭	diêg4
輒	diêg4
輊	diêg4
軼	diêg4
跌	diêg4
蜇	diêg4
蛭	diêg4
膣	diêg4
耋	diêg4
絰	diêg4
窒	diêg4
秩	diêg4
瓞	diêg4
桎	diêg4
昳	diêg4
抶	diêg4
帙	diêg4
垤	diêg4
喆	diêg4
哲	diêg4
厔	diêg4
跌	diêg8
昳	diêg8
姪	diêg8
侄	diêg8
霑	diêm1
詀	diêm1
覘	diêm1
砧	diêm1
玷	diêm1
沾	diêm1
敁	diêm1
掂	diêm1
點	diêm2
踮	diêm3
痁	diêm3
惦	diêm3
店	diêm3
埝	diêm3
坫	diêm3
菾	diêm5
甜	diêm5
苫	diêm6
簟	diêm6
弶	diên1
張	diên1
釣	diên3
賬	diên3
脹	diên3
帳	diên3
場	diên5
趙	diên6
丈	diên6
顛	diêng1
癲	diêng1
珍	diêng1
滇	diêng1
巔	diêng1
輾	diêng2
腆	diêng2
碾	diêng2
碘	diêng2
淟	diêng2
搌	diêng2
捵	diêng2
抻	diêng2
展	diêng2
囅	diêng2
典	diêng2
電	diêng6
臀	diêng6
簟	diêng6
癜	diêng6
甸	diêng6
澱	diêng6
淀	diêng6
殿	diêng6
奠	diêng6
墊	diêng6
鍱	diêb8
蹀	diêb8
諜	diêb8
蝶	diêb8
牒	diêb8
堞	diêb8
喋	diêb8
蒂	dih4
滴	dih4
啇	dih4
碟	dih8
鍀	dig4
得	dig4
直	dig8
鴆	dim1
酖	dim1
郴	dim1
琛	dim1
燖	dim1
燂	dim1
揕	dim3
掂	dim3
沉	dim5
沈	dim5
朕	dim6
遞	din5
纏	din5
鎮	ding3
藤	ding5
塵	ding5
陣	ding7
鵰	diou1
鯛	diou1
髫	diou1
雕	diou1
貂	diou1
蜩	diou1
苕	diou1
笤	diou1
碉	diou1
汈	diou1
彫	diou1
叼	diou1
刁	diou1
凋	diou1
銱	diou3
窵	diou3
弔	diou3
吊	diou3
條	diou5
旐	diou6
召	diou6
兆	diou6
調	diou7
掉	diou7
岧	diou7
銩	diu1
丟	diu1
酎	diu2
貯	diu2
肘	diu2
杼	diu2
冑	diu2
佇	diu2
綢	diu5
苧	diu6
紂	diu6
籀	diu6
晝	diu6
宙	diu6
敪	do1
敠	do1
多	do1
哆	do1
刀	do1
短	do2
嚲	do2
倒	do2
戴	do3
倒	do3
逃	do5
躲	do5
跺	do5
朵	do5
埵	do5
垛	do5
剁	do5
朵	do6
垛	do6
在	do6
袋	do7
埭	do7
代	do7
踔	doh4
諑	doh4
桌	doh4
啄	doh4
卓	doh4
倬	doh4
擇	doh8
奪	doh8
堤	doi1
底	doi2
題	doi5
蹄	doi5
第	doin6
佃	doin6
𠕇	doin7
靛	doin7
殿	doin7
篤	dog4
築	dog4
筑	dog4
督	dog4
瘃	dog4
琢	dog4
斲	dog4
斫	dog4
黷	dog8
髑	dog8
頓	dog8
逐	dog8
讟	dog8
覿	dog8
纛	dog8
獨	dog8
犢	dog8
牘	dog8
瀆	dog8
涿	dog8
殰	dog8
